1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00
9.019199999999999662e+00,6.267854383378053562e+00,3.755314677512656019e+00,5.004051555048489863e-01,1.695194571539123014e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.019199999999999662e+00,7.242255708148056748e+00,6.386757237586954794e+00,2.631955738097667918e+00,1.365729287657855423e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.019199999999999662e+00,7.089102098261218288e+00,5.985200047695152570e+00,2.389837444854321813e+00,1.247621475308889616e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.990887078666207177e+00,7.327918408200999600e-01,4.517473376786345085e-01,2.091798316619112585e-01,3.938515463813926573e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.990887078666207177e+00,7.112187260746805073e-01,2.871215956120402590e-01,6.852685461225034302e-01,3.188514385390800454e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.990887078666207177e+00,7.104872387654321830e-01,2.949329805313550823e-01,6.220604747701218296e-01,2.910027746603524590e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
