1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
8.953599999999999781e+00,7.323279506197289734e+00,3.812915401018788675e+00,3.582711526359105281e-01,2.167280302922139357e-03,1.012936742621493731e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.953599999999999781e+00,7.951667582948521940e+00,7.110966179110735474e+00,1.999566319517551261e+00,1.123366340123484360e-02,6.134626105788059964e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.953599999999999781e+00,7.847460251532972109e+00,6.634543546229240363e+00,1.825594938236880349e+00,1.022437039328158263e-02,5.542453921496008677e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.874064550423314657e+00,7.797898734145951583e-01,8.082783964094339968e-01,2.932759605216102572e-01,2.774212227399097674e-02,5.960744887437831145e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.874064550423314657e+00,8.926247945940991579e-01,4.058140472794853904e-01,1.011386139458724021e+00,9.703457423237064894e-02,4.063730934873377269e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.874064550423314657e+00,8.694875665619313798e-01,4.313556641662147917e-01,9.242754574363096776e-01,8.804574557669744839e-02,3.707431692397002328e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
