1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01
1.030200000000000005e+00,1.162467510822511318e+00,1.285929451901159926e+00,1.446353989371614635e+00,1.321730385481478365e+00,1.113846513478749412e+00,8.520803004603325626e-01,5.770622423644735655e-01,3.705687547810972982e-01,2.291181763723278975e-01,1.446231723875781305e-01,9.550994568187841371e-02,6.771812993473080855e-02,5.381995120653700754e-02,4.503342834716528992e-02,3.804836644161200404e-02,3.136057494879321283e-02,2.304741696344277113e-02,1.238151161102593600e-02,9.719896363158590444e-03,5.323203368662818465e-03,3.587246168791327801e-03,9.808080889102785589e-04,7.992063492063491720e-04,1.226813186813186657e-03,5.111111111111110543e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.030200000000000005e+00,1.271576580086581032e+00,1.646767447213630664e+00,2.264373362605437645e+00,2.700794443358757402e+00,2.800246999074769594e+00,2.477988283938957093e+00,1.884258829813026059e+00,1.283336108370572104e+00,7.995590572919282213e-01,4.795841097053470392e-01,2.807761809396631114e-01,1.678813738188389415e-01,1.070109782909481749e-01,7.156241147595225616e-02,5.075484438995828823e-02,3.748075457285131307e-02,2.610040523918320463e-02,1.379306485193080439e-02,1.040931636712123971e-02,5.485082761322901922e-03,3.642582786196911938e-03,1.100550876536278075e-03,8.119047619047618401e-04,1.226813186813186657e-03,5.111111111111110543e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.030200000000000005e+00,1.221667976190476956e+00,1.430402078775883989e+00,1.724281792873642472e+00,1.741872584741262386e+00,1.569871904604583479e+00,1.244049085834410651e+00,8.614332044075472261e-01,5.503085509195082548e-01,3.309579077306218364e-01,2.005056610811088436e-01,1.241867153507745375e-01,8.261641290168231233e-02,6.133591900816483256e-02,4.834977402430355731e-02,3.949469060612868787e-02,3.211180930332096367e-02,2.342626972942229990e-02,1.255489029179710815e-02,9.775810651301990867e-03,5.337963044398103506e-03,3.591567709319765187e-03,9.808080889102785589e-04,7.992063492063491720e-04,1.226813186813186657e-03,5.111111111111110543e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.308467790967750233e+00,1.161781444769239391e+00,9.819080192713166566e-01,1.107968927449284768e+00,8.293927950614264910e-01,7.295569497469915898e-01,6.811842915820002231e-01,5.794093622885048145e-01,4.754115851985291075e-01,3.640900009431943252e-01,2.775543319427137279e-01,2.052706860251669041e-01,1.361960412421943101e-01,1.098698995511866311e-01,1.011974035964677832e-01,1.162668900492586643e-01,1.275407267247302689e-01,1.141476884557978549e-01,8.473117291871488932e-02,9.199444842827474156e-02,6.618537662406558109e-02,5.478890339933575881e-02,2.483580189938933841e-02,2.361282441429693457e-02,3.279224637901108352e-02,2.122159394066951837e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.308467790967750233e+00,1.340273649689391444e+00,1.433605409827016786e+00,1.780972631138657558e+00,1.757430906705607976e+00,1.623145548654935766e+00,1.539878879257428501e+00,1.483467012332094104e+00,1.335981656141573826e+00,1.088537125888386470e+00,8.522604340550672397e-01,6.312620442199174953e-01,4.524651726585222078e-01,3.312556964626192091e-01,2.219662152346542627e-01,1.768005038348477165e-01,1.582816243865992623e-01,1.356776907986255443e-01,9.779669806699921308e-02,9.561970780849046725e-02,6.662019762783862042e-02,5.494641533914700060e-02,2.775596975406315059e-02,2.367206978181242080e-02,3.279224637901108352e-02,2.122159394066951837e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.308467790967750233e+00,1.253973854626499129e+00,1.154499185479089363e+00,1.307983717762944975e+00,1.102064864143992073e+00,9.816215288183967047e-01,9.354272027071964812e-01,8.429186769198148133e-01,7.102059462728754768e-01,5.465130299306811823e-01,4.203201866235870554e-01,3.046049380388185512e-01,2.102234499548573665e-01,1.566721128382636552e-01,1.200254525253625498e-01,1.245711886925955636e-01,1.321677622552412945e-01,1.175178393304025376e-01,8.622078624044779427e-02,9.221186366836450765e-02,6.620849999644932982e-02,5.479540423174088931e-02,2.483580189938933841e-02,2.361282441429693457e-02,3.279224637901108352e-02,2.122159394066951837e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
