1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01
3.022200000000000220e+00,2.595575418470419393e+00,2.296669280048610595e+00,1.997350580588019620e+00,1.386121739907616668e+00,5.960835511153966815e-01,1.313020343991732897e-01,1.552518420790551315e-02,1.489427622354619427e-03,2.691706826874745305e-04,2.270650297675885494e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.022200000000000220e+00,3.026994826839828789e+00,3.043656436742157023e+00,3.390617624234391503e+00,3.757388036408216614e+00,2.728426426705663488e+00,8.318792342037999443e-01,1.074486957789169278e-01,9.441570986773570665e-03,8.489525766384162014e-04,2.884123999789726749e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.022200000000000220e+00,2.778171320346320083e+00,2.548941151097360969e+00,2.376729693188044834e+00,2.004718675626295799e+00,1.203353474742998142e+00,3.502587754985018731e-01,4.469819189777682333e-02,3.925134211889527019e-03,4.451074007911068244e-04,2.696401598390862214e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.582942563708493955e+00,7.790877389624161209e-01,4.233459152707351736e-01,2.800495841775760830e-01,3.366326526281377407e-01,3.386013742672293603e-01,1.743820174521248656e-01,4.961943509902601301e-02,9.296879633802440299e-03,2.496352695095758155e-03,8.254677262662338255e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.582942563708493955e+00,9.163594699322197279e-01,5.483979175709352560e-01,4.106428320116097264e-01,2.987325781829917593e-01,7.828822786733785621e-01,7.677725622153345197e-01,2.812639269091003480e-01,6.374537978200854604e-02,8.073036336616610034e-03,8.976175477438480543e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.582942563708493955e+00,8.359165501449273838e-01,4.598630002691843077e-01,2.757967898457200917e-01,2.664812413075332564e-01,4.226504053304364628e-01,3.382282098708827012e-01,1.182475549296234107e-01,2.644694377398281934e-02,4.127210788159909813e-03,8.918536454991165749e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
