1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01
3.001999999999999780e+00,2.722430829725828616e+00,2.501418819951263472e+00,2.156237902676025442e+00,1.333649094362383103e+00,4.918510943482451436e-01,1.063692280436535353e-01,1.903514028927044341e-02,4.401932058597613634e-03,1.801509816185248910e-03,7.596860629087489334e-04,2.566953982712948850e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.001999999999999780e+00,2.878487640692640959e+00,3.047491480182721535e+00,3.717553496623812848e+00,4.004420764362324192e+00,2.358781103100290100e+00,6.082509702419325315e-01,1.001626178260541511e-01,1.709674915223483374e-02,3.869229953498096088e-03,9.861418730789310409e-04,2.752256871648622654e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.001999999999999780e+00,2.792823888888886330e+00,2.647471246802262979e+00,2.509025167429499437e+00,1.961895947114610683e+00,9.688301086142393492e-01,2.372372853995217135e-01,3.944193347364463587e-02,7.343458551114568668e-03,2.265412657588016659e-03,8.210797100958058901e-04,2.594351242986921873e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.705167440458562833e+00,8.875327697423208706e-01,4.831851086909652593e-01,3.653844542498814740e-01,4.665986284641638338e-01,3.996463489799690905e-01,1.945504343262814961e-01,8.055298515499895173e-02,3.084979293229700437e-02,1.193734971397814905e-02,1.290040604657159522e-02,1.457734582091090199e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.705167440458562833e+00,9.504806199831369318e-01,6.277712718942642933e-01,5.260735472548173641e-01,4.270983284793423707e-01,1.059005390165953742e+00,7.797154330394389099e-01,3.156421151870947850e-01,1.301018898432597104e-01,4.611877987629335596e-02,1.548941738527342266e-02,1.460907889007475105e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.705167440458562833e+00,9.160093148500085825e-01,5.135011022264158731e-01,3.183291402299497919e-01,3.843178727827327723e-01,5.285251320206917347e-01,3.333030471795587202e-01,1.358265922254339175e-01,5.314243515552821012e-02,2.037393974091247437e-02,1.332645328249882147e-02,1.458064389556812737e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
