1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01
3.022200000000000220e+00,2.543268751803758665e+00,2.266161614856643247e+00,1.975050886047650778e+00,1.379746567830600679e+00,6.178725624595310384e-01,1.518947892408026301e-01,2.200125754568272099e-02,2.818427199056966308e-03,7.482471176700953002e-04,4.604541877217542176e-04,2.030769230769230633e-04,2.000000000000000096e-04,1.000000000000000048e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.022200000000000220e+00,2.912234747474748531e+00,2.949706687657483339e+00,3.296189075950337610e+00,3.661501876370191866e+00,2.779082969547088666e+00,9.613128176594740726e-01,1.548473524142187085e-01,1.750542466272622319e-02,2.150789677765275500e-03,5.954216993764528589e-04,2.061538461538461441e-04,2.000000000000000096e-04,1.000000000000000048e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.022200000000000220e+00,2.608958066378066931e+00,2.391295372115005868e+00,2.217189901517127915e+00,1.817422324608276796e+00,1.060896870828058836e+00,3.262907830358933170e-01,5.115331231122694639e-02,5.910208824199533403e-03,1.035593295254590325e-03,4.781002555800846227e-04,2.061538461538461441e-04,2.000000000000000096e-04,1.000000000000000048e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.582942563708493955e+00,7.827764821433601528e-01,4.226411800307227074e-01,2.788555807212325655e-01,3.283850089965851260e-01,3.349739162538397097e-01,1.796839256425291909e-01,5.468245974711381102e-02,1.105372772949561426e-02,4.909152677140466055e-03,1.560412990274883185e-02,1.414235118505507635e-02,1.414072133945013139e-02,7.070360669725341517e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.582942563708493955e+00,8.968247097169691484e-01,5.399883515248490307e-01,4.097400253446546459e-01,2.990693599511136114e-01,7.184505754639313180e-01,7.718512470706838657e-01,3.137561409804011658e-01,7.538544165779949291e-02,1.293817601021722032e-02,1.627635473153751788e-02,1.414732659212129644e-02,1.414072133945013139e-02,7.070360669725341517e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.582942563708493955e+00,8.003083255405154528e-01,4.411301813054693266e-01,2.652085389375635760e-01,2.691070441652096967e-01,3.881238526461303628e-01,2.958151551017000891e-01,1.096206956512392888e-01,2.463059400364776483e-02,6.298228063481096581e-03,1.561959409775925782e-02,1.414732659212129644e-02,1.414072133945013139e-02,7.070360669725341517e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
